Analyzed file:	D:\пешики\00022.MTS
+Object's №: 0
 Coordinate: [119 x 238 from (524, 102)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 238 from (524, 102)]
Frame №	287 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (526, 111)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (526, 111)]
Frame №	288 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [101 x 202 from (529, 121)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [101 x 202 from (529, 121)]
Frame №	289 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	290 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	291 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	292 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [68 x 136 from (444, 20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [68 x 136 from (444, 20)]
Frame №	293 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	294 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (520, 104)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (520, 104)]
Frame №	295 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [113 x 227 from (517, 90)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [113 x 227 from (517, 90)]
Frame №	296 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (521, 104)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (521, 104)]
Frame №	297 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 219 from (519, 95)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 219 from (519, 95)]
Frame №	298 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	299 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	300 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	301 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	302 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [76 x 152 from (156, -14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [76 x 152 from (156, -14)]
Frame №	303 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	304 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 185 from (144, -23)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 185 from (144, -23)]
Frame №	305 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [140 x 280 from (417, 39)]
+Object's №: 1
 Coordinate: [102 x 204 from (444, 108)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [140 x 280 from (417, 39)]
Frame №	306 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [138 x 275 from (417, 45)]
+Object's №: 1
 Coordinate: [102 x 204 from (444, 108)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [138 x 275 from (417, 45)]
Frame №	307 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (440, 112)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (440, 112)]
Frame №	308 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [147 x 293 from (409, 30)]
+Object's №: 1
 Coordinate: [100 x 199 from (437, 110)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [147 x 293 from (409, 30)]
Frame №	309 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [140 x 279 from (413, 41)]
+Object's №: 1
 Coordinate: [95 x 189 from (441, 117)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [140 x 279 from (413, 41)]
Frame №	310 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 222 from (500, 54)]
+Object's №: 1
 Coordinate: [91 x 182 from (444, 123)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 222 from (500, 54)]
+Object's №: 1
 Coordinate: [91 x 182 from (444, 123)]
Frame №	311 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 228 from (496, 49)]
+Object's №: 1
 Coordinate: [89 x 177 from (445, 126)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 228 from (496, 49)]
+Object's №: 1
 Coordinate: [89 x 177 from (445, 126)]
Frame №	312 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [111 x 222 from (498, 54)]
+Object's №: 1
 Coordinate: [95 x 190 from (132, -5)]
+Object's №: 2
 Coordinate: [89 x 177 from (445, 126)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [111 x 222 from (498, 54)]
+Object's №: 1
 Coordinate: [95 x 190 from (132, -5)]
+Object's №: 2
 Coordinate: [89 x 177 from (445, 126)]
Frame №	313 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [145 x 289 from (408, 35)]
+Object's №: 1
 Coordinate: [115 x 230 from (493, 45)]
+Object's №: 2
 Coordinate: [88 x 176 from (444, 126)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [145 x 289 from (408, 35)]
+Object's №: 1
 Coordinate: [115 x 230 from (493, 45)]
Frame №	314 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [118 x 236 from (492, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [118 x 236 from (492, 40)]
Frame №	315 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [112 x 225 from (492, 48)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [112 x 225 from (492, 48)]
Frame №	316 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [138 x 276 from (411, 44)]
+Object's №: 1
 Coordinate: [115 x 230 from (493, 38)]
+Object's №: 2
 Coordinate: [95 x 190 from (132, 2)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [138 x 276 from (411, 44)]
+Object's №: 1
 Coordinate: [115 x 230 from (493, 38)]
+Object's №: 2
 Coordinate: [95 x 190 from (132, 2)]
Frame №	317 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (132, 7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (132, 7)]
Frame №	318 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	319 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	320 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [114 x 227 from (110, 3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [114 x 227 from (110, 3)]
Frame №	321 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	322 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [129 x 258 from (423, 58)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [129 x 258 from (423, 58)]
Frame №	323 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [129 x 258 from (423, 60)]
+Object's №: 1
 Coordinate: [108 x 216 from (107, 18)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [129 x 258 from (423, 60)]
+Object's №: 1
 Coordinate: [108 x 216 from (107, 18)]
Frame №	324 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [128 x 256 from (424, 62)]
+Object's №: 1
 Coordinate: [106 x 212 from (106, 22)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [128 x 256 from (424, 62)]
+Object's №: 1
 Coordinate: [106 x 212 from (106, 22)]
Frame №	325 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [130 x 259 from (421, 60)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [130 x 259 from (421, 60)]
Frame №	326 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 239 from (427, 78)]
+Object's №: 1
 Coordinate: [103 x 206 from (106, 25)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [120 x 239 from (427, 78)]
+Object's №: 1
 Coordinate: [103 x 206 from (106, 25)]
Frame №	327 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 199 from (109, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 199 from (109, 28)]
Frame №	328 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 196 from (112, 32)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 196 from (112, 32)]
Frame №	329 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 190 from (112, 36)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 190 from (112, 36)]
Frame №	330 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [96 x 192 from (111, 42)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [96 x 192 from (111, 42)]
Frame №	331 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 193 from (112, 45)]
+Object's №: 1
 Coordinate: [69 x 138 from (494, 73)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 193 from (112, 45)]
+Object's №: 1
 Coordinate: [69 x 138 from (494, 73)]
Frame №	332 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 189 from (112, 52)]
+Object's №: 1
 Coordinate: [74 x 148 from (197, 345)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 189 from (112, 52)]
+Object's №: 1
 Coordinate: [74 x 148 from (197, 345)]
Frame №	333 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [99 x 198 from (108, 52)]
+Object's №: 1
 Coordinate: [99 x 197 from (186, 296)]
+Object's №: 2
 Coordinate: [69 x 138 from (494, 64)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [99 x 198 from (108, 52)]
+Object's №: 1
 Coordinate: [99 x 197 from (186, 296)]
+Object's №: 2
 Coordinate: [69 x 138 from (494, 64)]
Frame №	334 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [95 x 191 from (109, 56)]
+Object's №: 1
 Coordinate: [83 x 166 from (195, 318)]
+Object's №: 2
 Coordinate: [82 x 164 from (454, 61)]
+Object's №: 3
 Coordinate: [68 x 137 from (494, 65)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [95 x 191 from (109, 56)]
+Object's №: 1
 Coordinate: [83 x 166 from (195, 318)]
+Object's №: 2
 Coordinate: [82 x 164 from (454, 61)]
+Object's №: 3
 Coordinate: [68 x 137 from (494, 65)]
Frame №	335 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [83 x 166 from (196, 311)]
+Object's №: 1
 Coordinate: [85 x 170 from (450, 59)]
+Object's №: 2
 Coordinate: [90 x 181 from (109, 68)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [83 x 166 from (196, 311)]
+Object's №: 1
 Coordinate: [85 x 170 from (450, 59)]
+Object's №: 2
 Coordinate: [90 x 181 from (109, 68)]
Frame №	336 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 186 from (108, 67)]
+Object's №: 1
 Coordinate: [79 x 158 from (196, 312)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 186 from (108, 67)]
+Object's №: 1
 Coordinate: [79 x 158 from (196, 312)]
Frame №	337 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [89 x 178 from (107, 76)]
+Object's №: 1
 Coordinate: [77 x 154 from (453, 78)]
+Object's №: 2
 Coordinate: [84 x 168 from (193, 292)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [89 x 178 from (107, 76)]
+Object's №: 1
 Coordinate: [77 x 154 from (453, 78)]
+Object's №: 2
 Coordinate: [84 x 168 from (193, 292)]
Frame №	338 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 177 from (107, 79)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 177 from (107, 79)]
Frame №	339 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [97 x 193 from (99, 70)]
+Object's №: 1
 Coordinate: [99 x 199 from (186, 277)]
+Object's №: 2
 Coordinate: [71 x 141 from (202, 322)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 193 from (99, 70)]
+Object's №: 1
 Coordinate: [99 x 199 from (186, 277)]
Frame №	340 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 200 from (92, 67)]
+Object's №: 1
 Coordinate: [74 x 147 from (200, 323)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 200 from (92, 67)]
+Object's №: 1
 Coordinate: [74 x 147 from (200, 323)]
Frame №	341 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 217 from (181, 265)]
+Object's №: 1
 Coordinate: [101 x 203 from (91, 68)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 217 from (181, 265)]
+Object's №: 1
 Coordinate: [101 x 203 from (91, 68)]
Frame №	342 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [101 x 202 from (87, 68)]
+Object's №: 1
 Coordinate: [87 x 174 from (194, 296)]
+Object's №: 2
 Coordinate: [75 x 150 from (119, 315)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [101 x 202 from (87, 68)]
+Object's №: 1
 Coordinate: [87 x 174 from (194, 296)]
+Object's №: 2
 Coordinate: [75 x 150 from (119, 315)]
Frame №	343 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [99 x 199 from (84, 71)]
+Object's №: 1
 Coordinate: [104 x 209 from (182, 261)]
+Object's №: 2
 Coordinate: [70 x 139 from (124, 322)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [99 x 199 from (84, 71)]
+Object's №: 1
 Coordinate: [104 x 209 from (182, 261)]
+Object's №: 2
 Coordinate: [70 x 139 from (124, 322)]
Frame №	344 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (83, 75)]
+Object's №: 1
 Coordinate: [102 x 205 from (183, 255)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (83, 75)]
+Object's №: 1
 Coordinate: [102 x 205 from (183, 255)]
Frame №	345 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [110 x 220 from (466, 43)]
+Object's №: 1
 Coordinate: [104 x 207 from (79, 82)]
+Object's №: 2
 Coordinate: [97 x 193 from (187, 253)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [110 x 220 from (466, 43)]
+Object's №: 1
 Coordinate: [104 x 207 from (79, 82)]
+Object's №: 2
 Coordinate: [97 x 193 from (187, 253)]
Frame №	346 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [117 x 234 from (461, 29)]
+Object's №: 1
 Coordinate: [82 x 165 from (197, 271)]
+Object's №: 2
 Coordinate: [103 x 205 from (81, 89)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [117 x 234 from (461, 29)]
+Object's №: 1
 Coordinate: [82 x 165 from (197, 271)]
+Object's №: 2
 Coordinate: [103 x 205 from (81, 89)]
Frame №	347 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (80, 99)]
+Object's №: 1
 Coordinate: [81 x 163 from (198, 270)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (80, 99)]
+Object's №: 1
 Coordinate: [81 x 163 from (198, 270)]
Frame №	348 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 187 from (82, 108)]
+Object's №: 1
 Coordinate: [83 x 167 from (195, 262)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 187 from (82, 108)]
+Object's №: 1
 Coordinate: [83 x 167 from (195, 262)]
Frame №	349 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (196, 260)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (196, 260)]
Frame №	350 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [90 x 180 from (191, 243)]
+Object's №: 1
 Coordinate: [69 x 138 from (486, 116)]
+Object's №: 2
 Coordinate: [92 x 184 from (78, 115)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [90 x 180 from (191, 243)]
+Object's №: 1
 Coordinate: [69 x 138 from (486, 116)]
+Object's №: 2
 Coordinate: [92 x 184 from (78, 115)]
Frame №	351 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [88 x 176 from (192, 241)]
+Object's №: 1
 Coordinate: [71 x 141 from (485, 115)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [88 x 176 from (192, 241)]
+Object's №: 1
 Coordinate: [71 x 141 from (485, 115)]
Frame №	352 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [81 x 162 from (197, 256)]
+Object's №: 1
 Coordinate: [90 x 180 from (75, 124)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [81 x 162 from (197, 256)]
+Object's №: 1
 Coordinate: [90 x 180 from (75, 124)]
Frame №	353 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [82 x 165 from (196, 258)]
+Object's №: 1
 Coordinate: [74 x 148 from (129, 274)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [82 x 165 from (196, 258)]
+Object's №: 1
 Coordinate: [74 x 148 from (129, 274)]
Frame №	354 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [84 x 169 from (196, 257)]
+Object's №: 1
 Coordinate: [80 x 159 from (127, 265)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [84 x 169 from (196, 257)]
+Object's №: 1
 Coordinate: [80 x 159 from (127, 265)]
Frame №	355 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [105 x 211 from (184, 221)]
+Object's №: 1
 Coordinate: [84 x 168 from (124, 258)]
+Object's №: 2
 Coordinate: [77 x 154 from (199, 267)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [105 x 211 from (184, 221)]
+Object's №: 1
 Coordinate: [84 x 168 from (124, 258)]
Frame №	356 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [87 x 174 from (72, 132)]
+Object's №: 1
 Coordinate: [83 x 165 from (198, 254)]
+Object's №: 2
 Coordinate: [80 x 160 from (128, 258)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [87 x 174 from (72, 132)]
+Object's №: 1
 Coordinate: [83 x 165 from (198, 254)]
+Object's №: 2
 Coordinate: [80 x 160 from (128, 258)]
Frame №	357 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [94 x 188 from (477, 94)]
+Object's №: 1
 Coordinate: [92 x 183 from (67, 131)]
+Object's №: 2
 Coordinate: [83 x 165 from (128, 255)]
+Object's №: 3
 Coordinate: [78 x 156 from (197, 252)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [94 x 188 from (477, 94)]
+Object's №: 1
 Coordinate: [92 x 183 from (67, 131)]
+Object's №: 2
 Coordinate: [83 x 165 from (128, 255)]
+Object's №: 3
 Coordinate: [78 x 156 from (197, 252)]
Frame №	358 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [95 x 190 from (63, 139)]
+Object's №: 1
 Coordinate: [87 x 174 from (195, 236)]
+Object's №: 2
 Coordinate: [82 x 164 from (128, 254)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [95 x 190 from (63, 139)]
+Object's №: 1
 Coordinate: [87 x 174 from (195, 236)]
+Object's №: 2
 Coordinate: [82 x 164 from (128, 254)]
Frame №	359 ----------------------
Object's on frame in detect:	5
+Object's №: 0
 Coordinate: [117 x 234 from (472, 63)]
+Object's №: 1
 Coordinate: [97 x 193 from (62, 139)]
+Object's №: 2
 Coordinate: [85 x 170 from (193, 233)]
+Object's №: 3
 Coordinate: [87 x 175 from (130, 242)]
+Object's №: 4
 Coordinate: [82 x 163 from (494, 123)]
				-----rejected------
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [117 x 234 from (472, 63)]
+Object's №: 1
 Coordinate: [97 x 193 from (62, 139)]
+Object's №: 2
 Coordinate: [85 x 170 from (193, 233)]
+Object's №: 3
 Coordinate: [87 x 175 from (130, 242)]
Frame №	360 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [96 x 192 from (488, 101)]
+Object's №: 1
 Coordinate: [97 x 195 from (56, 151)]
+Object's №: 2
 Coordinate: [83 x 166 from (194, 230)]
+Object's №: 3
 Coordinate: [86 x 172 from (133, 243)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [96 x 192 from (488, 101)]
+Object's №: 1
 Coordinate: [97 x 195 from (56, 151)]
+Object's №: 2
 Coordinate: [83 x 166 from (194, 230)]
+Object's №: 3
 Coordinate: [86 x 172 from (133, 243)]
Frame №	361 ----------------------
Object's on frame in detect:	5
+Object's №: 0
 Coordinate: [87 x 174 from (497, 118)]
+Object's №: 1
 Coordinate: [99 x 198 from (54, 149)]
+Object's №: 2
 Coordinate: [99 x 199 from (185, 198)]
+Object's №: 3
 Coordinate: [80 x 160 from (136, 241)]
+Object's №: 4
 Coordinate: [74 x 148 from (198, 240)]
				-----rejected------
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [87 x 174 from (497, 118)]
+Object's №: 1
 Coordinate: [99 x 198 from (54, 149)]
+Object's №: 2
 Coordinate: [99 x 199 from (185, 198)]
+Object's №: 3
 Coordinate: [80 x 160 from (136, 241)]
Frame №	362 ----------------------
Object's on frame in detect:	5
+Object's №: 0
 Coordinate: [87 x 174 from (499, 119)]
+Object's №: 1
 Coordinate: [96 x 191 from (53, 154)]
+Object's №: 2
 Coordinate: [97 x 194 from (187, 200)]
+Object's №: 3
 Coordinate: [82 x 164 from (136, 235)]
+Object's №: 4
 Coordinate: [72 x 145 from (201, 243)]
				-----rejected------
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [87 x 174 from (499, 119)]
+Object's №: 1
 Coordinate: [96 x 191 from (53, 154)]
+Object's №: 2
 Coordinate: [97 x 194 from (187, 200)]
+Object's №: 3
 Coordinate: [82 x 164 from (136, 235)]
Frame №	363 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [96 x 191 from (497, 105)]
+Object's №: 1
 Coordinate: [96 x 191 from (52, 162)]
+Object's №: 2
 Coordinate: [80 x 159 from (196, 227)]
+Object's №: 3
 Coordinate: [85 x 169 from (136, 232)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [96 x 191 from (497, 105)]
+Object's №: 1
 Coordinate: [96 x 191 from (52, 162)]
+Object's №: 2
 Coordinate: [80 x 159 from (196, 227)]
+Object's №: 3
 Coordinate: [85 x 169 from (136, 232)]
Frame №	364 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [96 x 193 from (50, 163)]
+Object's №: 1
 Coordinate: [85 x 171 from (193, 216)]
+Object's №: 2
 Coordinate: [89 x 177 from (502, 115)]
+Object's №: 3
 Coordinate: [84 x 168 from (138, 230)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [96 x 193 from (50, 163)]
+Object's №: 1
 Coordinate: [85 x 171 from (193, 216)]
+Object's №: 2
 Coordinate: [89 x 177 from (502, 115)]
+Object's №: 3
 Coordinate: [84 x 168 from (138, 230)]
Frame №	365 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [95 x 190 from (47, 165)]
+Object's №: 1
 Coordinate: [104 x 209 from (182, 182)]
+Object's №: 2
 Coordinate: [84 x 168 from (505, 130)]
+Object's №: 3
 Coordinate: [73 x 146 from (202, 238)]
				-----rejected------
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [95 x 190 from (47, 165)]
+Object's №: 1
 Coordinate: [104 x 209 from (182, 182)]
+Object's №: 2
 Coordinate: [84 x 168 from (505, 130)]
Frame №	366 ----------------------
Object's on frame in detect:	5
+Object's №: 0
 Coordinate: [86 x 173 from (502, 130)]
+Object's №: 1
 Coordinate: [92 x 183 from (45, 167)]
+Object's №: 2
 Coordinate: [104 x 209 from (182, 182)]
+Object's №: 3
 Coordinate: [78 x 156 from (198, 229)]
+Object's №: 4
 Coordinate: [89 x 177 from (136, 220)]
				-----rejected------
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [86 x 173 from (502, 130)]
+Object's №: 1
 Coordinate: [92 x 183 from (45, 167)]
+Object's №: 2
 Coordinate: [104 x 209 from (182, 182)]
+Object's №: 3
 Coordinate: [89 x 177 from (136, 220)]
Frame №	367 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [104 x 209 from (182, 182)]
+Object's №: 1
 Coordinate: [89 x 178 from (508, 125)]
+Object's №: 2
 Coordinate: [81 x 162 from (48, 176)]
+Object's №: 3
 Coordinate: [86 x 172 from (139, 221)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [104 x 209 from (182, 182)]
+Object's №: 1
 Coordinate: [89 x 178 from (508, 125)]
+Object's №: 2
 Coordinate: [81 x 162 from (48, 176)]
+Object's №: 3
 Coordinate: [86 x 172 from (139, 221)]
Frame №	368 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [90 x 180 from (510, 124)]
+Object's №: 1
 Coordinate: [86 x 172 from (139, 220)]
+Object's №: 2
 Coordinate: [68 x 136 from (506, 160)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [90 x 180 from (510, 124)]
+Object's №: 1
 Coordinate: [86 x 172 from (139, 220)]
+Object's №: 2
 Coordinate: [68 x 136 from (506, 160)]
Frame №	369 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 161 from (197, 220)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 161 from (197, 220)]
Frame №	370 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (138, 211)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (138, 211)]
Frame №	371 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 172 from (139, 209)]
+Object's №: 1
 Coordinate: [87 x 175 from (196, 204)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 172 from (139, 209)]
+Object's №: 1
 Coordinate: [87 x 175 from (196, 204)]
Frame №	372 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	373 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 180 from (523, 135)]
+Object's №: 1
