Analyzed file:	D:\пешики\00022.MTS
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	308 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	309 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	310 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	311 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 201 from (140, -6)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 201 from (140, -6)]
Frame №	312 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	313 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [131 x 262 from (416, 49)]
+Object's №: 1
 Coordinate: [110 x 220 from (491, 54)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [131 x 262 from (416, 49)]
+Object's №: 1
 Coordinate: [110 x 220 from (491, 54)]
Frame №	314 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [131 x 262 from (416, 49)]
+Object's №: 1
 Coordinate: [111 x 222 from (490, 49)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [131 x 262 from (416, 49)]
+Object's №: 1
 Coordinate: [111 x 222 from (490, 49)]
Frame №	315 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (490, 49)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (490, 49)]
Frame №	316 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	317 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 200 from (126, 2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 200 from (126, 2)]
Frame №	318 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	319 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	320 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	321 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	322 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	323 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	324 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	325 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	326 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 206 from (108, 25)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 206 from (108, 25)]
Frame №	327 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	328 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	329 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	330 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	331 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	332 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	333 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	334 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	335 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	336 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (192, 320)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (192, 320)]
Frame №	337 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	338 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (191, 315)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (191, 315)]
Frame №	339 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 216 from (87, 60)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 216 from (87, 60)]
Frame №	340 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	341 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 181 from (112, 301)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 181 from (112, 301)]
Frame №	342 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	343 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	344 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 223 from (69, 69)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 223 from (69, 69)]
Frame №	345 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	346 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	347 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 195 from (111, 276)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 195 from (111, 276)]
Frame №	348 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 205 from (108, 263)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 205 from (108, 263)]
Frame №	349 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	350 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 195 from (114, 257)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 195 from (114, 257)]
Frame №	351 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 190 from (117, 259)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 190 from (117, 259)]
Frame №	352 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (116, 262)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (116, 262)]
Frame №	353 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 169 from (120, 267)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 169 from (120, 267)]
Frame №	354 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	355 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	356 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (72, 124)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (72, 124)]
Frame №	357 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	358 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	359 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	360 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 196 from (495, 109)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 196 from (495, 109)]
Frame №	361 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 207 from (493, 102)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 207 from (493, 102)]
Frame №	362 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 207 from (496, 106)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 207 from (496, 106)]
Frame №	363 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	364 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 223 from (499, 97)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 223 from (499, 97)]
Frame №	365 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	366 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	367 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	368 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	369 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	370 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	371 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	372 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	373 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	374 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	375 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	376 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	377 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	378 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	379 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (536, 134)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (536, 134)]
Frame №	380 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (536, 136)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (536, 136)]
Frame №	381 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	382 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	383 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	384 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	385 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	386 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	387 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [117 x 234 from (-7, 233)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 234 from (-7, 233)]
Frame №	388 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 217 from (-7, 246)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 217 from (-7, 246)]
Frame №	389 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (547, 169)]
+Object's №: 1
 Coordinate: [105 x 209 from (-7, 251)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (547, 169)]
+Object's №: 1
 Coordinate: [105 x 209 from (-7, 251)]
Frame №	390 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [105 x 210 from (-7, 257)]
+Object's №: 1
 Coordinate: [98 x 196 from (550, 181)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [105 x 210 from (-7, 257)]
+Object's №: 1
 Coordinate: [98 x 196 from (550, 181)]
Frame №	391 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 200 from (551, 183)]
+Object's №: 1
 Coordinate: [102 x 205 from (-6, 263)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 200 from (551, 183)]
+Object's №: 1
 Coordinate: [102 x 205 from (-6, 263)]
Frame №	392 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [103 x 206 from (550, 180)]
+Object's №: 1
 Coordinate: [102 x 205 from (-6, 263)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [103 x 206 from (550, 180)]
+Object's №: 1
 Coordinate: [102 x 205 from (-6, 263)]
Frame №	393 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 213 from (554, 177)]
+Object's №: 1
 Coordinate: [99 x 199 from (-6, 272)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 213 from (554, 177)]
+Object's №: 1
 Coordinate: [99 x 199 from (-6, 272)]
Frame №	394 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 199 from (-6, 272)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 199 from (-6, 272)]
Frame №	395 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [102 x 204 from (-6, 270)]
+Object's №: 1
 Coordinate: [71 x 142 from (74, 311)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [102 x 204 from (-6, 270)]
+Object's №: 1
 Coordinate: [71 x 142 from (74, 311)]
Frame №	396 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 221 from (-17, 277)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 221 from (-17, 277)]
Frame №	397 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	398 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	399 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	400 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	401 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [119 x 238 from (59, 244)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 238 from (59, 244)]
Frame №	402 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [121 x 241 from (60, 241)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 241 from (60, 241)]
Frame №	403 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	404 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	405 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	406 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	407 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	408 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [121 x 241 from (60, 218)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 241 from (60, 218)]
Frame №	409 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	410 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	411 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	412 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (70, 234)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (70, 234)]
Frame №	413 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (64, 213)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (64, 213)]
Frame №	414 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (61, 210)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (61, 210)]
Frame №	415 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 215 from (62, 212)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 215 from (62, 212)]
Frame №	416 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (64, 206)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (64, 206)]
Frame №	417 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [123 x 245 from (60, 190)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [123 x 245 from (60, 190)]
Frame №	418 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [125 x 249 from (60, 186)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [125 x 249 from (60, 186)]
Frame №	419 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [137 x 274 from (54, 167)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [137 x 274 from (54, 167)]
Frame №	420 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [134 x 267 from (60, 170)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [134 x 267 from (60, 170)]
Frame №	421 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [138 x 276 from (56, 158)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [138 x 276 from (56, 158)]
Frame №	422 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [130 x 259 from (59, 166)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [130 x 259 from (59, 166)]
Frame №	423 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [127 x 254 from (63, 162)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [127 x 254 from (63, 162)]
Frame №	424 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [122 x 245 from (66, 169)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [122 x 245 from (66, 169)]
Frame №	425 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	426 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [119 x 238 from (66, 170)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 238 from (66, 170)]
Frame №	427 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [119 x 238 from (66, 170)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 238 from (66, 170)]
Frame №	428 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	429 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	430 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (65, 159)]
+Object's №: 1
 Coordinate: [115 x 230 from (215, 272)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (65, 159)]
+Object's №: 1
 Coordinate: [115 x 230 from (215, 272)]
Frame №	431 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [118 x 236 from (213, 268)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [118 x 236 from (213, 268)]
Frame №	432 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 199 from (226, 272)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 199 from (226, 272)]
Frame №	433 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [122 x 245 from (66, 146)]
+Object's №: 1
 Coordinate: [113 x 226 from (221, 254)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [122 x 245 from (66, 146)]
+Object's №: 1
 Coordinate: [113 x 226 from (221, 254)]
Frame №	434 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 148)]
+Object's №: 1
 Coordinate: [115 x 230 from (218, 250)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 148)]
+Object's №: 1
 Coordinate: [115 x 230 from (218, 250)]
Frame №	435 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 148)]
+Object's №: 1
 Coordinate: [121 x 241 from (218, 241)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 148)]
+Object's №: 1
 Coordinate: [121 x 241 from (218, 241)]
Frame №	436 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 148)]
+Object's №: 1
 Coordinate: [117 x 234 from (218, 240)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 148)]
+Object's №: 1
 Coordinate: [117 x 234 from (218, 240)]
Frame №	437 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (70, 147)]
+Object's №: 1
 Coordinate: [122 x 244 from (220, 233)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (70, 147)]
+Object's №: 1
 Coordinate: [122 x 244 from (220, 233)]
Frame №	438 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [130 x 260 from (62, 120)]
+Object's №: 1
 Coordinate: [125 x 249 from (220, 229)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [130 x 260 from (62, 120)]
+Object's №: 1
 Coordinate: [125 x 249 from (220, 229)]
Frame №	439 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 236 from (69, 135)]
+Object's №: 1
 Coordinate: [110 x 221 from (231, 231)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 236 from (69, 135)]
+Object's №: 1
 Coordinate: [110 x 221 from (231, 231)]
Frame №	440 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	441 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (68, 132)]
+Object's №: 1
 Coordinate: [107 x 213 from (238, 222)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (68, 132)]
+Object's №: 1
 Coordinate: [107 x 213 from (238, 222)]
Frame №	442 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 125)]
+Object's №: 1
 Coordinate: [102 x 204 from (240, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 125)]
+Object's №: 1
 Coordinate: [102 x 204 from (240, 221)]
Frame №	443 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 125)]
+Object's №: 1
 Coordinate: [97 x 193 from (247, 217)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 238 from (66, 125)]
+Object's №: 1
 Coordinate: [97 x 193 from (247, 217)]
Frame №	444 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (253, 220)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (253, 220)]
Frame №	445 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 236 from (69, 119)]
+Object's №: 1
 Coordinate: [115 x 230 from (240, 196)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 236 from (69, 119)]
+Object's №: 1
 Coordinate: [115 x 230 from (240, 196)]
Frame №	446 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 221 from (244, 196)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 221 from (244, 196)]
Frame №	447 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [112 x 224 from (247, 192)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [112 x 224 from (247, 192)]
Frame №	448 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 197 from (84, 132)]
+Object's №: 1
 Coordinate: [114 x 227 from (246, 185)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 197 from (84, 132)]
+Object's №: 1
 Coordinate: [114 x 227 from (246, 185)]
Frame №	449 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 198 from (85, 130)]
+Object's №: 1
 Coordinate: [114 x 229 from (247, 183)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 198 from (85, 130)]
+Object's №: 1
 Coordinate: [114 x 229 from (247, 183)]
Frame №	450 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 198 from (85, 130)]
+Object's №: 1
 Coordinate: [118 x 236 from (245, 179)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 198 from (85, 130)]
+Object's №: 1
 Coordinate: [118 x 236 from (245, 179)]
Frame №	451 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 235 from (245, 172)]
+Object's №: 1
 Coordinate: [102 x 205 from (83, 125)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 235 from (245, 172)]
+Object's №: 1
 Coordinate: [102 x 205 from (83, 125)]
Frame №	452 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 228 from (77, 108)]
+Object's №: 1
 Coordinate: [114 x 228 from (252, 171)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 228 from (77, 108)]
+Object's №: 1
 Coordinate: [114 x 228 from (252, 171)]
Frame №	453 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 222 from (81, 112)]
+Object's №: 1
 Coordinate: [110 x 219 from (251, 163)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 222 from (81, 112)]
+Object's №: 1
 Coordinate: [110 x 219 from (251, 163)]
Frame №	454 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 223 from (83, 110)]
+Object's №: 1
 Coordinate: [92 x 184 from (263, 174)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 223 from (83, 110)]
+Object's №: 1
 Coordinate: [92 x 184 from (263, 174)]
Frame №	455 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 183 from (263, 168)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 183 from (263, 168)]
Frame №	456 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 183 from (264, 163)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 183 from (264, 163)]
Frame №	457 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 198 from (88, 111)]
+Object's №: 1
 Coordinate: [96 x 193 from (264, 158)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 198 from (88, 111)]
+Object's №: 1
 Coordinate: [96 x 193 from (264, 158)]
Frame №	458 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (93, 113)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (93, 113)]
Frame №	459 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 219 from (259, 144)]
+Object's №: 1
 Coordinate: [87 x 174 from (95, 111)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 219 from (259, 144)]
+Object's №: 1
 Coordinate: [87 x 174 from (95, 111)]
Frame №	460 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 224 from (260, 140)]
+Object's №: 1
 Coordinate: [87 x 174 from (95, 111)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 224 from (260, 140)]
+Object's №: 1
 Coordinate: [87 x 174 from (95, 111)]
Frame №	461 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	462 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	463 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	464 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [119 x 238 from (259, 118)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 238 from (259, 118)]
Frame №	465 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 179 from (281, 133)]
Object's on frame in detect_filter:	1
+Object's №: 0
